timestamp_(min),feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24
275,0.757222387,0.766384489,0.62314938,0.489616089,0.601667736,0.53909465,0.568181818,0.539652568,0.601189854,0.593769158,0.622352833,0.632167581,0.158530028,0.138974747,0.206919761,0.333924582,0.601763618,0.654843965,0.570210884,0.656838657,0.003372681,0.035587189,0.458883146,0.010893246,0.156682028
276,0.757270008,0.766472568,0.623623018,0.489640862,0.610327133,0.547325103,0.579545455,0.546827795,0.609069966,0.602565149,0.617581932,0.643609376,0.162563614,0.143068791,0.215699826,0.336318009,0.609301664,0.657099887,0.57467995,0.656838657,0.001686341,0.035587189,0.471241302,0.013071895,0.156682028
277,0.757538213,0.766769544,0.624117925,0.489649011,0.596536241,0.534346312,0.579545455,0.532854985,0.606892129,0.602512841,0.607480038,0.641174773,0.159903439,0.14234972,0.21188374,0.335732853,0.608732755,0.659105151,0.578557795,0.656019656,0.003372681,0.039145907,0.455706985,0.008714597,0.165898618
278,0.757612546,0.766453781,0.624576059,0.489632361,0.599101988,0.523583412,0.613636364,0.532099698,0.603391441,0.595254684,0.611516595,0.648206826,0.160181356,0.142442114,0.212379537,0.332640383,0.6037548,0.650708109,0.596820446,0.657248157,0.001686341,0.042704626,0.48279098,0.010893246,0.142857143
279,0.757648062,0.766397884,0.624404408,0.48965164,0.593329057,0.533396645,0.590909091,0.535498489,0.603096946,0.597690111,0.60922216,0.646111219,0.157848914,0.138963939,0.210275376,0.328332835,0.604039255,0.651710741,0.598808249,0.659432159,0.005059022,0.039145907,0.471919845,0.017429194,0.161290323
280,0.757604605,0.766581464,0.624747049,0.48966061,0.595894804,0.532446977,0.573863636,0.524169184,0.603199069,0.599114961,0.602066586,0.628715992,0.160871812,0.142194926,0.214500567,0.338162109,0.6037548,0.653340018,0.582328569,0.652470652,0.003372681,0.039145907,0.45344036,0.013071895,0.161290323
281,0.757609969,0.766682071,0.624529528,0.489687403,0.593329057,0.542576765,0.590909091,0.524546828,0.613603762,0.605027775,0.630163403,0.635974976,0.158720042,0.139910035,0.208182841,0.335492139,0.613995164,0.657099887,0.593952795,0.656019656,0.005059022,0.049822064,0.465553085,0.013071895,0.161290323
282,0.757643314,0.766760391,0.622866495,0.489697843,0.602629891,0.538461538,0.579545455,0.527567976,0.608580725,0.601717771,0.633329483,0.630744361,0.162244497,0.143675183,0.211557483,0.334633015,0.60901721,0.654843965,0.576090499,0.657657658,0.003372681,0.035587189,0.49676609,0.013071895,0.142857143
283,0.757665472,0.766801748,0.622716347,0.489687478,0.601026299,0.541627097,0.630681818,0.531722054,0.607568993,0.60359874,0.618919153,0.638908267,0.162170026,0.140510864,0.212502686,0.338777129,0.608163846,0.655219952,0.57140729,0.659295659,0.003372681,0.039145907,0.469075737,0.013071895,0.165898618
284,0.757465481,0.766669913,0.622879107,0.489700012,0.599743425,0.541943653,0.585227273,0.52907855,0.603804683,0.597183776,0.613744519,0.633531968,0.163923405,0.143694021,0.215792103,0.341542278,0.604465937,0.651460083,0.572207998,0.660797161,0,0.039145907,0.467473219,0.013071895,0.165898618
285,0.757544263,0.766786007,0.623750564,0.489681512,0.58466966,0.530864198,0.573863636,0.518126888,0.594357099,0.596146,0.598075148,0.624317457,0.172577383,0.154470669,0.228220399,0.352476703,0.594936709,0.65308936,0.56871654,0.658203658,0.001686341,0.046263345,0.465206595,0.010893246,0.193548387
286,0.757708129,0.766732027,0.62356884,0.489701656,0.608082104,0.544159544,0.585227273,0.53776435,0.605581152,0.597928632,0.624244701,0.639757156,0.16765673,0.155316808,0.222570056,0.34872417,0.605888209,0.655345281,0.576253433,0.661889162,0.003372681,0.035587189,0.453671354,0.010893246,0.165898618
287,0.757812598,0.766570455,0.624495451,0.48969168,0.591404747,0.529281418,0.590909091,0.521903323,0.601382226,0.597934909,0.617944825,0.629416396,0.168970181,0.14954035,0.220355784,0.352598903,0.601763618,0.655595939,0.585582608,0.655473655,0.003372681,0.039145907,0.456039038,0.013071895,0.129032258
288,0.757796776,0.766832206,0.624080883,0.48971005,0.58659397,0.521050965,0.602272727,0.517371601,0.592668503,0.591641298,0.595042868,0.626082474,0.162638081,0.15025489,0.222578963,0.351561691,0.593514436,0.652964031,0.573288022,0.656019656,0.005059022,0.042704626,0.468397193,0.008714597,0.147465438
289,0.757904405,0.767240775,0.624859091,0.489714239,0.599422707,0.540360874,0.590909091,0.527190332,0.610281195,0.604115536,0.612598274,0.631489591,0.171145089,0.161064905,0.229740953,0.35277315,0.610439482,0.659355809,0.588212839,0.659295659,0.001686341,0.049822064,0.450524067,0.013071895,0.138248848
290,0.758079359,0.766875143,0.624986123,0.489716525,0.589159718,0.528964862,0.607954545,0.516616314,0.596819931,0.587521577,0.618129189,0.617181744,0.161091634,0.148295685,0.216864124,0.339007132,0.597781254,0.64932949,0.585023975,0.654108654,0.008431703,0.039145907,0.475731239,0.010893246,0.119815668
291,0.757980082,0.766619216,0.624828755,0.489725608,0.589480436,0.527382083,0.602272727,0.513595166,0.600543865,0.59079392,0.610765915,0.613091386,0.159769674,0.143262834,0.21448708,0.334893573,0.601194709,0.651209425,0.588994926,0.654381654,0.003372681,0.039145907,0.460442353,0.013071895,0.119815668
292,0.758003659,0.766725468,0.624496897,0.489715641,0.588518281,0.53909465,0.607954545,0.518504532,0.601351351,0.595032901,0.619429071,0.609387651,0.167943227,0.151473228,0.221705358,0.355855434,0.601905846,0.652838702,0.587388855,0.658886159,0.003372681,0.039145907,0.452141022,0.006535948,0.129032258
293,0.758034092,0.766926144,0.624170098,0.489737912,0.57055805,0.516619183,0.585227273,0.496978852,0.57541443,0.57567921,0.588750383,0.586403203,0.175713412,0.159515861,0.232631135,0.357953808,0.576162708,0.639303171,0.560374284,0.655883156,0.001686341,0.039145907,0.45946063,0.013071895,0.133640553
294,0.757981685,0.766801087,0.623630096,0.489709088,0.566067992,0.516302627,0.607954545,0.501510574,0.584059279,0.580248773,0.597039755,0.599736088,0.160498434,0.145253091,0.213150566,0.338382301,0.585123027,0.645318962,0.558498208,0.655200655,0.005059022,0.042704626,0.471096931,0.013071895,0.138248848
295,0.757990756,0.767194184,0.623599588,0.489737538,0.573765234,0.51535296,0.579545455,0.499244713,0.581423075,0.578244359,0.592583128,0.596791591,0.179970125,0.165828261,0.235072584,0.345724733,0.581851799,0.642436396,0.549094549,0.657384657,0.005059022,0.042704626,0.449253602,0.008714597,0.129032258
296,0.75790548,0.767051874,0.624159427,0.489711244,0.569275176,0.515036404,0.585227273,0.497734139,0.591979765,0.585546454,0.601005911,0.601206936,0.169483911,0.155713794,0.218314353,0.345283938,0.592376618,0.646321594,0.563879708,0.65970516,0.003372681,0.053380783,0.456732019,0.008714597,0.138248848
297,0.757939948,0.766644642,0.623783185,0.489730822,0.569275176,0.512503957,0.607954545,0.49358006,0.59830428,0.596256891,0.619485469,0.591894368,0.163950886,0.147360684,0.213328599,0.34030238,0.598919073,0.653966662,0.581439412,0.653153153,0.006745363,0.046263345,0.463531892,0.015250545,0.115207373
298,0.758014513,0.766783382,0.62437735,0.489722703,0.570878768,0.524849636,0.625,0.490558912,0.598228281,0.593020117,0.601437649,0.583991012,0.163925779,0.14635213,0.21131512,0.34718221,0.598634618,0.651961399,0.569652251,0.653562654,0.005059022,0.039145907,0.460240233,0.015250545,0.101382488
299,0.758119172,0.767057704,0.625212134,0.489737677,0.585631815,0.52453308,0.647727273,0.500377644,0.596922054,0.593329776,0.611664786,0.59378826,0.159462326,0.142005099,0.210039425,0.356142014,0.597639027,0.651710741,0.585233462,0.655200655,0.006745363,0.039145907,0.458825398,0.010893246,0.105990783
300,0.758042171,0.767070425,0.62595454,0.489733852,0.566388711,0.517252295,0.619318182,0.501132931,0.583788534,0.583749176,0.591934743,0.603717183,0.167076737,0.148001043,0.215599331,0.341379669,0.58441189,0.646697581,0.580457148,0.656702157,0.001686341,0.039145907,0.471255739,0.010893246,0.105990783
301,0.758203424,0.767151093,0.625057589,0.489725718,0.563181527,0.514403292,0.613636364,0.49244713,0.581510949,0.576170898,0.586230354,0.597262262,0.159570098,0.142690952,0.210019934,0.339035843,0.582562936,0.639052513,0.566509939,0.654518155,0.003372681,0.039145907,0.463156527,0.013071895,0.101382488
302,0.758237014,0.767260047,0.625154118,0.489746033,0.572161642,0.521684077,0.647727273,0.502265861,0.593620862,0.582734415,0.606644177,0.607762714,0.161986642,0.144576092,0.209110903,0.33746394,0.594225572,0.647825542,0.582961687,0.654245154,0.016863406,0.042704626,0.440418098,0.013071895,0.101382488
303,0.758283621,0.767267761,0.624807526,0.489725947,0.5766517,0.518518519,0.630681818,0.512839879,0.593986605,0.581257258,0.603243559,0.611533688,0.165137367,0.146422095,0.213581593,0.340527483,0.595078936,0.651460083,0.569945533,0.659432159,0.006745363,0.049822064,0.455865793,0.010893246,0.124423963
304,0.758532498,0.766921247,0.623930348,0.489717928,0.593008339,0.531497309,0.653409091,0.523413897,0.610523441,0.597277929,0.617338836,0.636580125,0.160787952,0.145631883,0.217340193,0.343595892,0.610866164,0.657350545,0.567915833,0.663800164,0.005059022,0.039145907,0.453714665,0.008714597,0.152073733
305,0.758493273,0.766829514,0.624831701,0.489733884,0.579538165,0.522633745,0.630681818,0.515483384,0.596344939,0.590275032,0.598652744,0.622560844,0.163987968,0.14769525,0.217772363,0.344433271,0.596785663,0.64932949,0.574349425,0.661479661,0.005059022,0.049822064,0.454378772,0.015250545,0.138248848
306,0.758592358,0.766923038,0.624669186,0.489738779,0.581783194,0.535929091,0.619318182,0.527190332,0.598050159,0.590124387,0.601397198,0.62593679,0.164641021,0.148546057,0.218452821,0.343514445,0.598350164,0.648201529,0.570047949,0.65984166,0.003372681,0.042704626,0.468989114,0.008714597,0.142857143
307,0.758620234,0.767296911,0.625269792,0.48973945,0.583066068,0.532763533,0.607954545,0.511329305,0.605970646,0.599554342,0.605458259,0.613595677,0.16770936,0.150882042,0.219168017,0.347474199,0.606172664,0.654342649,0.582105116,0.663390663,0.003372681,0.046263345,0.471486732,0.010893246,0.147465438
308,0.758636989,0.766764603,0.625631991,0.489737599,0.604554201,0.544159544,0.647727273,0.533610272,0.604849665,0.599937231,0.610979061,0.616223591,0.163825289,0.147779786,0.215114699,0.349018515,0.6053193,0.658353177,0.591834645,0.662162162,0.001686341,0.046263345,0.457309502,0.010893246,0.119815668
309,0.758870559,0.766738888,0.625350552,0.489738729,0.593649775,0.537828427,0.613636364,0.532099698,0.598886144,0.588042557,0.609973617,0.621493429,0.162964551,0.146840736,0.214452751,0.347641751,0.599630209,0.654593307,0.581565104,0.659295659,0.005059022,0.039145907,0.459706061,0.008714597,0.119815668
310,0.758914014,0.766596183,0.625730863,0.489743478,0.588518281,0.535612536,0.642045455,0.523791541,0.611088681,0.598041616,0.612210099,0.631643679,0.160796111,0.143815877,0.213754453,0.333513761,0.611435073,0.658478506,0.59301243,0.661206661,0.005059022,0.042704626,0.457280628,0.008714597,0.129032258
311,0.758987772,0.767018893,0.625327308,0.489739232,0.606478512,0.549540994,0.619318182,0.534743202,0.623379091,0.610773206,0.636721544,0.633075305,0.160910943,0.140225748,0.210571183,0.337002739,0.623808847,0.666750219,0.596541129,0.660524161,0.006745363,0.046263345,0.441414258,0.010893246,0.124423963
312,0.758959756,0.766903386,0.626278134,0.489539142,0.626683772,0.570117126,0.625,0.567220544,0.638163207,0.624291498,0.649663186,0.681251874,0.165373805,0.149339006,0.220992481,0.354081781,0.638173802,0.664118311,0.620748569,0.668714169,0.003372681,0.039145907,0.459864869,0.008714597,0.165898618
313,0.759302547,0.766870097,0.625076578,0.489549694,0.607761386,0.556505223,0.607954545,0.552114804,0.622426733,0.617177709,0.630127231,0.64776137,0.162557356,0.143484275,0.215699599,0.358549774,0.622671028,0.663366337,0.591108421,0.665165165,0.003372681,0.042704626,0.4443883,0.010893246,0.133640553
314,0.759262836,0.767197956,0.625577107,0.489588765,0.617703656,0.569167458,0.642045455,0.567975831,0.627352396,0.620462606,0.632749553,0.651753671,0.162448885,0.14286662,0.213273107,0.362549316,0.627506756,0.668630154,0.592011545,0.666939667,0.003372681,0.042704626,0.473017065,0.010893246,0.129032258
315,0.759338275,0.767365753,0.625425013,0.489571502,0.589159718,0.543842988,0.653409091,0.526057402,0.60428205,0.600813901,0.619372284,0.629321141,0.159982567,0.140595861,0.210381922,0.348265499,0.604750391,0.654969294,0.602788511,0.661889162,0.005059022,0.042704626,0.473825542,0.010893246,0.124423963
316,0.759357266,0.767047124,0.625125536,0.489550488,0.585952534,0.530547642,0.636363636,0.520015106,0.60312307,0.5962004,0.610063854,0.618498503,0.157955638,0.139150154,0.206632765,0.347690467,0.603897027,0.65308936,0.59191844,0.661889162,0.005059022,0.046263345,0.469263419,0.010893246,0.101382488
317,0.759445354,0.767029685,0.62567169,0.489550869,0.589480436,0.532130421,0.613636364,0.520770393,0.607557118,0.604142736,0.615432576,0.619176493,0.156572389,0.139798613,0.20828273,0.353350428,0.608590528,0.657601203,0.600442251,0.664073164,0.001686341,0.046263345,0.469479976,0.013071895,0.119815668
318,0.759485428,0.767026846,0.625705781,0.489544089,0.594932649,0.533080089,0.602272727,0.520770393,0.605334157,0.59860235,0.620216701,0.621798805,0.156926533,0.13798391,0.207191184,0.346299457,0.606030437,0.656347913,0.601969182,0.663254163,0.006745363,0.049822064,0.464022753,0.010893246,0.110599078
319,0.759609176,0.766818033,0.62651309,0.489564856,0.583386786,0.527698639,0.625,0.523413897,0.599627132,0.596537258,0.611607999,0.625418491,0.159237963,0.139385631,0.206692041,0.352056837,0.600199118,0.652713373,0.601713142,0.672945673,0.006745363,0.053380783,0.452126584,0.010893246,0.170506912
320,0.759658194,0.766889295,0.625279213,0.489575488,0.579858884,0.534979424,0.630681818,0.517371601,0.602833325,0.601596418,0.628471456,0.634120307,0.155260676,0.137299813,0.205959919,0.341862458,0.603470346,0.658478506,0.598952563,0.674310674,0.006745363,0.049822064,0.489345422,0.010893246,0.202764977
321,0.759631549,0.767003717,0.624682004,0.489578205,0.594932649,0.540360874,0.659090909,0.528700906,0.609561583,0.605289312,0.618796633,0.640569624,0.157439675,0.139825991,0.209068509,0.343887913,0.6100128,0.661235744,0.588394395,0.670761671,0.005059022,0.046263345,0.456082349,0.010893246,0.156682028
322,0.759657876,0.767160363,0.625337813,0.489592335,0.589480436,0.537195315,0.664772727,0.521148036,0.609661331,0.602609087,0.616657001,0.631775355,0.155997099,0.137267525,0.204809053,0.343464556,0.61058171,0.66048377,0.580424561,0.668577669,0.008431703,0.042704626,0.44383969,0.013071895,0.133640553
323,0.759635778,0.767339791,0.62548848,0.489626779,0.594291212,0.541943653,0.659090909,0.525302115,0.620094523,0.612206425,0.62961109,0.627951151,0.153251167,0.136509798,0.203925177,0.343860662,0.620679846,0.668128838,0.58419068,0.667076167,0.005059022,0.042704626,0.452285393,0.013071895,0.152073733
324,0.759616581,0.767161976,0.624539703,0.4896136,0.583066068,0.528648306,0.596590909,0.510196375,0.59997625,0.590789735,0.609506873,0.609830306,0.154470577,0.136791108,0.206092782,0.347900462,0.600910255,0.652337386,0.561277408,0.667349167,0.008431703,0.042704626,0.437357434,0.013071895,0.147465438
325,0.759487025,0.767039407,0.624936832,0.489604856,0.577934573,0.527065527,0.625,0.516616314,0.603099321,0.602468903,0.610199599,0.593959158,0.157645573,0.138122214,0.207799002,0.363182504,0.6037548,0.660609099,0.571402635,0.667622168,0.003372681,0.046263345,0.437718361,0.013071895,0.152073733
326,0.759558671,0.767075637,0.626445638,0.48960315,0.634060295,0.577397911,0.659090909,0.572129909,0.639367311,0.629767023,0.642763155,0.648711117,0.158953038,0.137551847,0.210238131,0.349306057,0.639453847,0.682416343,0.622810856,0.671034671,0.003372681,0.042704626,0.443738631,0.015250545,0.152073733
327,0.759782444,0.767070597,0.626298706,0.489616453,0.626683772,0.568534346,0.659090909,0.558534743,0.640312545,0.631095628,0.63916456,0.674463561,0.159756827,0.140500749,0.213284354,0.35309711,0.640307211,0.677653841,0.613844793,0.67035217,0.003372681,0.042704626,0.448878238,0.010893246,0.129032258
328,0.759836769,0.767201665,0.626584748,0.489596893,0.599101988,0.541310541,0.647727273,0.527567976,0.616520211,0.615773782,0.624660103,0.622594463,0.159323024,0.139102852,0.211618684,0.353343794,0.61683971,0.669006141,0.598398585,0.664892165,0.005059022,0.046263345,0.458074669,0.015250545,0.110599078
329,0.759784112,0.766974663,0.627680261,0.489619063,0.59268762,0.537195315,0.630681818,0.516993958,0.616192467,0.611350678,0.629927697,0.618058649,0.158457366,0.13928638,0.208265365,0.35279125,0.616413028,0.666123574,0.614673432,0.663117663,0.005059022,0.046263345,0.458681027,0.015250545,0.110599078
330,0.759943704,0.767039648,0.626591154,0.489617818,0.587556126,0.536245647,0.636363636,0.518126888,0.601814468,0.597821925,0.614777579,0.625877956,0.15701925,0.138442571,0.209626637,0.341475517,0.602474755,0.65797719,0.591303943,0.665301665,0.005059022,0.046263345,0.455504865,0.010893246,0.101382488
331,0.759842853,0.76738007,0.626260728,0.489624865,0.585311097,0.527698639,0.602272727,0.508685801,0.597917161,0.59504964,0.607734413,0.623364908,0.157618118,0.138909297,0.208050243,0.343587635,0.598919073,0.65421732,0.598924631,0.666257166,0.006745363,0.024911032,0.454970693,0.010893246,0.110599078
332,0.759861684,0.767046836,0.626756056,0.489616956,0.590121873,0.533396645,0.590909091,0.513217523,0.605217784,0.597939093,0.612082911,0.622560844,0.157189842,0.138407479,0.211031937,0.342970954,0.607310482,0.657726532,0.599888273,0.665438165,0.003372681,0.042704626,0.458652153,0.010893246,0.115207373
333,0.760062379,0.767083894,0.625863497,0.489630271,0.58659397,0.529597974,0.573863636,0.511329305,0.596760557,0.591802404,0.607839042,0.620930304,0.155090275,0.136867077,0.204983116,0.345838567,0.597923482,0.653214689,0.574526326,0.665984166,0.006745363,0.053380783,0.464759045,0.013071895,0.115207373
334,0.760076253,0.76719751,0.625270611,0.489642959,0.577934573,0.527065527,0.568181818,0.504154079,0.584097278,0.57720449,0.599719642,0.602787046,0.156270643,0.137866475,0.206405794,0.351112062,0.585265254,0.64068179,0.563097621,0.666666667,0.008431703,0.046263345,0.461568446,0.013071895,0.138248848
335,0.759957799,0.767210827,0.626228352,0.489608693,0.593329057,0.540993985,0.585227273,0.520770393,0.603358191,0.599158899,0.607497541,0.613920664,0.158926973,0.140491495,0.212212345,0.35397683,0.6037548,0.658478506,0.578474,0.666530167,0.008431703,0.049822064,0.458998643,0.008714597,0.124423963
336,0.760101131,0.767245437,0.627506756,0.489629686,0.647530468,0.583095916,0.613636364,0.579305136,0.640352919,0.634037389,0.647483492,0.706455201,0.164757608,0.14483129,0.218415277,0.360806683,0.640307211,0.68279233,0.620618221,0.685230685,0.003372681,0.049822064,0.449022608,0.010893246,0.221198157
337,0.761644268,0.767122821,0.628300875,0.489645174,0.602950609,0.544792656,0.636363636,0.535120846,0.619949651,0.61784515,0.627033107,0.65641836,0.158265749,0.138912279,0.208641702,0.342307707,0.620395392,0.67163805,0.615334482,0.67048867,0.005059022,0.053380783,0.461221956,0.010893246,0.142857143
338,0.761825685,0.766965086,0.627680084,0.489666503,0.608402822,0.542576765,0.619318182,0.528700906,0.611722795,0.604734854,0.608417804,0.646629517,0.158042686,0.139736898,0.213924176,0.336995149,0.612430664,0.663366337,0.595749732,0.668714169,0.008431703,0.049822064,0.469104611,0.010893246,0.147465438
339,0.761834394,0.767031975,0.627920158,0.4896379,0.600705581,0.535612536,0.596590909,0.53021148,0.606030019,0.597811464,0.614166533,0.645144661,0.157910016,0.139175155,0.207550501,0.334587673,0.606599346,0.656598571,0.606852567,0.668168168,0.006745363,0.046263345,0.462636791,0.013071895,0.115207373
340,0.761923278,0.766887237,0.627357353,0.489648116,0.602950609,0.537828427,0.596590909,0.535498489,0.606659383,0.603475295,0.621918372,0.654165861,0.158353413,0.139614793,0.208992009,0.343504781,0.607310482,0.661862389,0.606321866,0.67007917,0.003372681,0.046263345,0.450249762,0.013071895,0.147465438
341,0.761816776,0.767207298,0.627360691,0.489701141,0.609044259,0.543209877,0.607954545,0.538897281,0.610300195,0.605745431,0.620738288,0.655098799,0.159777897,0.139595036,0.209432083,0.339116102,0.610866164,0.665496929,0.605735301,0.668987169,0.006745363,0.046263345,0.449484596,0.013071895,0.156682028
342,0.761835858,0.76703389,0.626247886,0.489658983,0.595894804,0.535929091,0.585227273,0.528700906,0.599931126,0.60352551,0.608803257,0.652930349,0.160589461,0.140816637,0.212788035,0.345695771,0.600483573,0.662489034,0.575876356,0.668031668,0.005059022,0.046263345,0.457468311,0.008714597,0.147465438
343,0.761826335,0.767213716,0.626194394,0.489706306,0.607761386,0.547008547,0.602272727,0.543429003,0.605749774,0.605331157,0.615322503,0.658533579,0.159710147,0.140725165,0.212131569,0.349762992,0.606314891,0.663241008,0.571411945,0.66966967,0.006745363,0.046263345,0.45443652,0.008714597,0.152073733
344,0.761791988,0.767391858,0.626223583,0.489667378,0.601347017,0.550174106,0.625,0.537009063,0.608397853,0.605431587,0.629175073,0.65765107,0.158598229,0.141138644,0.208818553,0.35333038,0.60901721,0.663241008,0.582272706,0.668850669,0.005059022,0.049822064,0.428911732,0.010893246,0.156682028
345,0.761959688,0.767149611,0.627099188,0.489677761,0.603592046,0.548907882,0.568181818,0.538897281,0.606718757,0.604772516,0.620976716,0.652473686,0.159061026,0.140244333,0.210925587,0.355814366,0.607310482,0.66299035,0.597407011,0.668850669,0.005059022,0.046263345,0.448935986,0.010893246,0.156682028
346,0.762186625,0.768561471,0.627284569,0.489751398,0.62508018,0.56441912,0.636363636,0.557779456,0.62570655,0.620171777,0.631470286,0.67172078,0.165084987,0.151442822,0.215623921,0.345055363,0.625942256,0.674019301,0.601308133,0.675129675,0.003372681,0.053380783,0.445673202,0.010893246,0.175115207
347,0.762258165,0.76809661,0.62759304,0.489733157,0.658434894,0.588793922,0.636363636,0.594410876,0.646767682,0.64511607,0.653387413,0.712742025,0.165698796,0.144506221,0.22023094,0.354418428,0.646707438,0.690813385,0.616558819,0.677996178,0.003372681,0.046263345,0.453974533,0.010893246,0.170506912
348,0.762513109,0.767801678,0.627960357,0.489824571,0.648171905,0.581513137,0.596590909,0.581570997,0.648133283,0.641774681,0.647219393,0.708074534,0.162142202,0.142623664,0.217740397,0.348455926,0.648129711,0.683669633,0.604483032,0.680999181,0,0.042704626,0.45543268,0.008714597,0.188940092
349,0.762655333,0.767987962,0.627779578,0.489821006,0.638229634,0.575498575,0.613636364,0.586102719,0.63915594,0.633397148,0.643952185,0.694298994,0.162795782,0.143165311,0.215950603,0.355626178,0.639169393,0.68028575,0.611316978,0.678405678,0.003372681,0.042704626,0.459374007,0.013071895,0.188940092
350,0.762778531,0.768358001,0.628418623,0.489798765,0.621552277,0.558088003,0.573863636,0.547205438,0.615045362,0.612319409,0.631515405,0.661270756,0.160613978,0.142372331,0.212395878,0.340328824,0.615417437,0.667627522,0.617787812,0.666530167,0.005059022,0.042704626,0.464195998,0.013071895,0.152073733
351,0.762993585,0.767790664,0.627968224,0.48980448,0.617703656,0.554922444,0.630681818,0.541163142,0.613853133,0.609302326,0.625206972,0.649509577,0.158278644,0.13822956,0.210019405,0.339876925,0.614421846,0.66662489,0.606573251,0.665847666,0.005059022,0.046263345,0.470721566,0.013071895,0.124423963
352,0.762889707,0.767694857,0.627129705,0.489783461,0.618024375,0.550490662,0.5625,0.547960725,0.612475657,0.605015221,0.619498305,0.649957836,0.165098323,0.143167991,0.215742105,0.342330024,0.612857346,0.661235744,0.582775476,0.664073164,0.003372681,0.049822064,0.448935986,0.008714597,0.115207373
353,0.762738888,0.767749243,0.625886172,0.489829213,0.621552277,0.553972776,0.590909091,0.55173716,0.612786776,0.60905962,0.609393299,0.660713235,0.161430576,0.141210215,0.214378367,0.338708242,0.612857346,0.663491666,0.567333923,0.665301665,0.005059022,0.046263345,0.434137961,0.010893246,0.138248848
354,0.76264548,0.768142812,0.627189854,0.489852676,0.614175754,0.547325103,0.590909091,0.557401813,0.610687313,0.603508772,0.635226408,0.653748421,0.161763329,0.144795701,0.215528688,0.337692333,0.61214621,0.65797719,0.594255388,0.668168168,0.005059022,0.046263345,0.447160223,0.008714597,0.152073733
355,0.762872274,0.767812062,0.628631841,0.48981351,0.620269403,0.558404558,0.596590909,0.552492447,0.614387498,0.611195849,0.623891921,0.646960108,0.1621064,0.141141666,0.213981019,0.337900027,0.614706301,0.66424364,0.615502072,0.662844663,0.005059022,0.053380783,0.44627956,0.010893246,0.133640553
356,0.762798654,0.767552402,0.627411105,0.48980321,0.599101988,0.551756885,0.585227273,0.546827795,0.612981523,0.606756007,0.617142804,0.636669776,0.160380439,0.143240055,0.212641011,0.354856718,0.613284028,0.660609099,0.611531121,0.663527164,0,0.046263345,0.452530823,0.008714597,0.152073733
357,0.762698066,0.768138827,0.628182294,0.489816665,0.601026299,0.556821779,0.607954545,0.550981873,0.606742507,0.604655347,0.599847997,0.625693049,0.160747421,0.142386094,0.216248217,0.358368845,0.607168255,0.659606467,0.58914855,0.667076167,0.006745363,0.046263345,0.456818641,0.023965142,0.161290323
358,0.762610023,0.768244718,0.628348299,0.489843563,0.602950609,0.566318455,0.585227273,0.547960725,0.610326319,0.60855747,0.648931176,0.639956071,0.162419851,0.1431867,0.209127597,0.350809513,0.61058171,0.662614363,0.631418463,0.670625171,0.005059022,0.049822064,0.453613606,0.008714597,0.198156682
359,0.762767974,0.767814725,0.628144718,0.489792214,0.610006414,0.550174106,0.613636364,0.539274924,0.615275733,0.6134346,0.628973206,0.648523409,0.161136582,0.14204391,0.209484083,0.343048073,0.615559664,0.666248903,0.607760346,0.674037674,0.005059022,0.049822064,0.464600237,0.010893246,0.216589862
360,0.762800133,0.767774831,0.627969974,0.489809441,0.605837075,0.547641659,0.596590909,0.535498489,0.616000095,0.613750536,0.629238861,0.647243071,0.160515911,0.142441305,0.20988587,0.346467327,0.616270801,0.66662489,0.602876961,0.674174174,0.005059022,0.046263345,0.458926457,0.008714597,0.211981567
361,0.763048848,0.768206858,0.627767064,0.489878307,0.599101988,0.543842988,0.625,0.52907855,0.615487104,0.614654406,0.621467964,0.649414322,0.160058136,0.142551788,0.213442115,0.354907055,0.615844119,0.66787818,0.589530283,0.674993175,0.005059022,0.046263345,0.451664597,0.010893246,0.221198157
362,0.763235452,0.768119082,0.626782403,0.489832951,0.605195638,0.556188667,0.613636364,0.549848943,0.618968793,0.617493645,0.623015609,0.643124697,0.161253894,0.142481207,0.214238561,0.347923853,0.619115346,0.670259431,0.579153671,0.667076167,0.005059022,0.046263345,0.450134265,0.010893246,0.193548387
363,0.763302488,0.767569256,0.626646876,0.489878674,0.598460552,0.545109212,0.630681818,0.543429003,0.619358286,0.609411125,0.632254027,0.643107887,0.160909663,0.146511384,0.211217962,0.348810446,0.619684255,0.664744956,0.579833341,0.672536173,0.005059022,0.046263345,0.443161147,0.010893246,0.202764977
364,0.763242879,0.767982379,0.626816851,0.489874812,0.601026299,0.553972776,0.607954545,0.540785498,0.617484444,0.615033111,0.628322487,0.637249711,0.160832692,0.142769139,0.211544976,0.344657804,0.617835301,0.667502193,0.603943019,0.664346164,0.003372681,0.046263345,0.466679179,0.013071895,0.161290323
365,0.763373248,0.768002331,0.628430951,0.489880659,0.597498396,0.54067743,0.607954545,0.527945619,0.614183252,0.613624999,0.61595144,0.645665762,0.159265227,0.140368301,0.213225546,0.332785224,0.614564073,0.668755483,0.611884922,0.663390663,0.003372681,0.046263345,0.462015996,0.010893246,0.152073733
